name,longitude,latitude,postcode,suburb
FAWKNER AVENUE RESERVE,144.767949999797,-38.3602899990984,,
ECCO PARK,145.013549999618,-38.2762699992384,,
BRACKEN RIDGE BUSHLAND RESERVE,144.956050000214,-38.3453699991768,,
BONEO RECREATION RESERVE,144.885510000388,-38.4116399993033,,
BALD HILL NATURE CONSERVATION RESERVE,145.022179999521,-38.3503599994306,,
BALCOMBE ESTUARY RESERVE,145.022629999771,-38.2642599987261,,
B A CAIRNS RESERVE,145.015739999618,-38.4711999995026,,
A R AND F DITTERICH RESERVE,144.969399999438,-38.4000999988483,,
DAVID MACFARLAN RESERVE,144.736749999869,-38.3373999992898,,
GARDEN SQUARE RESERVE,145.160910000429,-38.3921899987425,,
JACKSON WAY RESERVE,144.969520000385,-38.3477799986631,,
TARA DRIVE RESERVE,145.17115999974,-38.3066499987043,,
WESTERN PORT LIONS RESERVE,145.187839999798,-38.2630299994513,,
KING CREEK BUSHLAND RESERVE,145.170039999556,-38.293729999113,,
STUMPY GULLY RESERVE,145.128310000327,-38.3701799993745,,
OSMENT COURT RESERVE,145.199349999519,-38.3548499987444,,
RICHARDSON DRIVE RESERVE,145.053900000366,-38.2283799988338,,
GASKIN AVENUE RESERVE,145.191019999748,-38.3148599992037,,
FRENCH STREET RESERVE,144.80496000037,-38.383819998882,,
FLINDERS STREET RESERVE,145.17778999976,-38.3458699995162,,
FITZJOHNS COURT RESERVE,144.714269999771,-38.321019998987,,
FINLAYSON AVENUE RESERVE,144.998609999987,-38.2877799992078,,
PORTSEA LAGOON,144.713809999607,-38.3283799988785,,
ELIZABETH STREET RESERVE,145.186320000196,-38.3095799989988,,
ELIZABETH RESERVE,145.045279999479,-38.2246399992353,,
ELIZABETH DRIVE RESERVE,144.914940000466,-38.3747399986619,,
TERN AVENUE RESERVE,144.87001000019,-38.3698599988494,,
EAST CRESCENT RESERVE,145.177039999995,-38.3909199989212,,
EARIMIL RESERVE,145.073850000125,-38.1831299994108,,
DUNNS ROAD RESERVE,145.042040000037,-38.2525899987692,,
DUNNS CREEK RESERVE,144.989689999734,-38.3213099990465,,
DROMANA PARADE RESERVE,144.993419999702,-38.3127199994655,,
DOWDLE RESERVE,145.00272000045,-38.2723699994041,,
DELEPAN DRIVE RESERVE,145.185080000386,-38.2561899994001,,
CYPRESS COURT RESERVE,144.721579999582,-38.3260899989995,,
CYPRESS CLOSE RESERVE,145.175779999576,-38.3038099989712,,
CROFTERS HILL WAY RESERVE,145.179630000507,-38.2498799992437,,
CORAL CLOSE RESERVE,144.921469999851,-38.3790199990219,,
BASS AVENUE BUSHLAND RESERVE,144.910190000039,-38.3714399993894,,
CONWAY COURT RESERVE,145.165260000052,-38.2267399986821,,
COMMUNITY CENTRE RESERVE,145.057700000277,-38.2237499990973,,
COLSTAN COURT RESERVE,145.093709999434,-38.1865399992403,,
CLARKES AVENUE RESERVE,145.029230000179,-38.253709998843,,
CLAIRMONT CLOSE RESERVE,145.16784999956,-38.2223799987854,,
NISSON COURT RESERVE,145.168389999496,-38.3924499991074,,
LUGANO AVENUE RESERVE,144.98164000042,-38.3346199994909,,
CARISBROOKE STREET RESERVE,145.118490000398,-38.3927999990999,,
CAMPBELL COURT RESERVE,145.122559999815,-38.3875799992243,,
CAMERON WAY RESERVE,145.083520000374,-38.2058199986464,,
BUNGOWER ROAD LINEAR RESERVE,145.171239999793,-38.2382099986649,,
BRASSER AVENUE BUSHLAND RESERVE,144.984649999494,-38.3361399988518,,
EARIMIL CREEK RESERVE,145.087079999501,-38.20056999909,,
BOND CLOSE RESERVE,145.199430000266,-38.3570899992129,,
ROTARACT PARK,145.187820000027,-38.2564299989409,,
BANOOL CRESCENT RESERVE,145.102840000081,-38.2055499993576,,
BANKSIA WOODS RESERVE,144.899250000488,-38.3648099990387,,
BALNARRING MECHANICS INSTITUTE PARK,145.117289999501,-38.3647999990028,,
BALCOMBE CREEK BUSHLAND RESERVE,145.068330000536,-38.25692999886,,
QUINTON COURT RESERVE,145.099330000011,-38.1776199988605,,
ARUNTA COURT BUSHLAND RESERVE,144.803400000083,-38.3899799988249,,
HYPERNO WAY RESERVE,145.046990000098,-38.2561699990557,,
HUTCHINS PARK,145.047379999889,-38.2394699993688,,
HOPETOUN NORFOLK FLORA & FAUNA RESERVE,145.02522000015,-38.2785599991495,,
HIBISCUS GROVE RESERVE,144.79173999992,-38.3712399989441,,
HOVE ROAD BUSHLAND RESERVE,145.018840000478,-38.2853599986545,,
HARRY BLYTHE PLAYGROUND,144.785990000508,-38.3668299993251,,
HANNS CREEK RESERVE,145.106979999926,-38.3842199989213,,
ROSYTH ROAD RESERVE,145.152999999432,-38.3583199990967,,
ST JAMES CRESCENT RESERVE,145.074819999623,-38.1986199993534,,
GREENLAW RESERVE,145.024020000282,-38.2750799989537,,
GRANT ROAD RESERVE,145.175569999652,-38.2181599995163,,
GORIS CLOSE RESERVE,145.169669999936,-38.3379899989978,,
GORDON ROLFE RESERVE,145.23682999979,-38.2529199995031,,
HORIZONS COMMUNITY PARK,144.997360000448,-38.316069998981,,
EMU PLAINS RESERVE,145.141079999816,-38.3461699986719,,
JESSIE WHITE RESERVE,145.083229999611,-38.1854399993825,,
CIVIC RESERVE,145.05213000036,-38.2357499994571,,
CITATION RESERVE,145.03353000045,-38.2634399987613,,
A C CAMPBELL RESERVE,145.031099999827,-38.2398499991594,,
S L BUTLER RESERVE,145.049390000464,-38.221139999198,,
BRUCE CAMERON RESERVE,145.081819999574,-38.1923299992165,,
BERRY RESERVE,145.039930000504,-38.2178099990461,,
BELEURA PARK,145.054540000412,-38.2214699987956,,
BANOOL BUSHLAND RESERVE,145.101880000198,-38.2061499994844,,
APEX PARK,145.044069999726,-38.229529999304,,
ROTARY PARK,145.091880000076,-38.1825399988749,,
ALLAMBI COURT RESERVE,145.105259999721,-38.1808199991542,,
VENICE RESERVE,145.036759999531,-38.2320199988101,,
PINE GROVE RESERVE,145.051799999486,-38.418299999007,,
CLIFTON COURT RESERVE,145.179569999758,-38.3931799994726,,
CRIB POINT RECREATION RESERVE,145.204799999558,-38.3591899994312,,
DROMANA RECREATION RESERVE,144.968429999938,-38.334499998693,,
HOPETOUN RESERVE,145.028450000511,-38.2752699992268,,
DEANSWOOD DRIVE RESERVE,145.1820600003,-38.2336599992535,,
DALLAS BROOKS PARK,145.054190000176,-38.2334499992071,,
C B WILSON RESERVE,145.036020000119,-38.2263899991126,,
AUSTRAL CRESCENT RESERVE,145.145430000184,-38.1967199986327,,
JACARANDA DRIVE RESERVE,145.157659999595,-38.1938699991388,,
MANN DRIVE RESERVE,145.101670000544,-38.1727399988827,,
TALLIS PARK,145.057000000242,-38.2185699986787,,
SOMERVILLE RECREATION RESERVE,145.175339999464,-38.2296599993403,,
PINE AVENUE RESERVE,145.034290000013,-38.2321099991653,,
OAKRIDGE RESERVE,145.06716999949,-38.2197399988158,,
MOUNT ELIZA REGIONAL PARK,145.105660000074,-38.2113299994032,,
MORELL RESERVE,145.039440000036,-38.2159899995144,,
MOOROODUC QUARRY FLORA AND FAUNA RESERVE,145.110319999451,-38.2060499993002,,
LORIKEET RESERVE,145.101300000059,-38.1880599994234,,
KIRTON RESERVE,145.075160000395,-38.24102999911,,
JOHN BUTLER RESERVE,145.08830999957,-38.1861199990206,,
J T SMITH RESERVE,145.086879999638,-38.1844099989807,,
HASTINGS PARK,145.187780000064,-38.2968199989531,,
FRUIT GROWERS RESERVE,145.173959999505,-38.2254999993101,,
FLINDERS PARK,145.045889999881,-38.232459999103,,
MARSDEN DRIVE DRAINAGE RESERVE,142.132710000224,-34.2058499994093,,
RODGER STREET DRAINAGE RESERVE,142.166109999458,-34.209939999284,,
FEDERATION DRIVE RESERVE,142.127350000002,-34.2093199989405,,
MORRIS PARK,142.166689999899,-34.2114299994143,,
BATEY CRESCENT DRAINAGE RESERVE,142.145159999722,-34.2118799987238,,
THE GRANGE - PARK,142.134360000236,-34.2132599994205,,
HOLLYWOOD BOULEVARD DRAINAGE RESERVE,142.131459999538,-34.2163699989245,,
LAINIE COURT DRAINAGE RESERVE,142.142079999653,-34.2164899987936,,
FRANCESCA DRIVE RESERVE,142.167759999707,-34.2261699987796,,
HERITAGE GARDENS,142.179799999987,-34.2317999994632,,
FORRESTER COURT RESERVE,142.215559999634,-34.2335699993853,,
ORANA COURT PARK,142.172089999922,-34.2330599989973,,
IRYMPLE LIONS PARK,142.174949999597,-34.2342799989776,,
CASSIA STREET NORTH DRAINAGE RESERVE,142.203980000094,-34.3067399989719,,
ASH COURT RESERVE,142.192989999806,-34.3081399994821,,
SIMON COURT PARK,142.193529999744,-34.3089599991892,,
COCKLIN AVENUE DRAINAGE RESERVE,142.186869999463,-34.3235799995315,,
HILLVIEW RESERVE,142.270939999759,-34.3366299989923,,
DELAMERE COURT RESERVE,142.065789999756,-34.1651299987299,,
ANDAMIFI PARK,142.143800000397,-34.1792799988468,,
WILKIE DRIVE RECREATION RESERVE,142.175759999537,-34.2368599987988,,
HENSHILWOOD RESERVE,142.165389999604,-34.2331799995312,,
BARCLAY SQUARE,142.187350000288,-34.3077099987032,,
CARDROSS RESERVE,142.142289999489,-34.2843599986688,,
JAYCEE PARK,142.163260000453,-34.1802099991587,,
JOHANSEN MEMORIAL RESERVE,141.603239999689,-34.2764399988128,,
MILDURA RECREATION RESERVE,142.16500999967,-34.1971799992873,,
NICHOLS POINT RESERVE,142.204480000042,-34.2103599987207,,
QUANDONG PARK,142.190490000204,-34.2999299995038,,
CHAFFEY PARK,142.078850000129,-34.1709399994224,,
KENNY PARK,142.053309999864,-34.1649399992065,,
MANSELL RESERVE,142.154360000397,-34.1773899994214,,
RIO VISTA CULTURAL PARK,142.160010000001,-34.1755199992901,,
SANDILONG PARK RACECOURSE,142.209700000321,-34.1865999995795,,
NANGILOC RECREATION RESERVE,142.363130000146,-34.4781599990682,,
RIVERVIEW WAY RESERVE,142.157949999506,-34.1680699995544,,
DOMINIC COURT RESERVE,142.14174999985,-34.1691399995466,,
WASHINGTON PARK,142.151889999549,-34.1705899992814,,
BRODIE PARK,142.148289999646,-34.1705199990259,,
MUNRO COURT RESERVE,142.078319999668,-34.1743199989188,,
BAINES COURT RESERVE,142.077270000242,-34.1746599988151,,
BINGARA PARK,142.145030000138,-34.1777699994807,,
HENLEY PARK,142.147410000213,-34.183689999399,,
FLAMINGO PARK,142.141350000029,-34.1897099992675,,
WILSON PARK,142.136750000039,-34.1908099991682,,
CURETON AVENUE EAST DRAINAGE RESERVE,142.181879999622,-34.1939299994074,,
WALNUT PARK,142.135610000231,-34.1954499994398,,
WIRRAWAY DRIVE DRAINAGE RESERVE,142.180409999583,-34.1969299990349,,
GREENPINES ESTATE PARK,142.13767999957,-34.2012799988927,,
BUXTON - SOBEE PARK,142.175869999988,-34.2015399990561,,
HORNSEY PARK,142.164700000146,-34.2016599993957,,
MEADOW GROVE PARK,142.125440000514,-34.2012599992299,,
KALIMNA PARK,142.146030000508,-34.2019399992953,,
DENNIS PARK,142.155450000513,-34.2032999994163,,
LISA COURT PARKLAND,142.162889999986,-34.2046699994005,,
SEMMENS PARK,142.14601000028,-34.2058599990003,,
CHARLES STREET RECREATION RESERVE,147.565179999486,-38.0567599990408,,
THE KNOB RECREATIONAL RESERVE,147.100560000478,-37.9807399993365,,
STEAD RESERVE,147.086419999673,-38.1057299987622,,
MCMILLAN PARK,147.069860000156,-38.1108099991083,,
STRADBROKE RECREATION RESERVE,147.035979999458,-38.2811599991774,,
GORMANDALE RECREATION RESERVE,146.702069999948,-38.2927399987657,,
SEASPRAY RECREATION RESERVE,147.189930000165,-38.3751599991627,,
BINGINWARRI RECREATION RESERVE,146.456460000488,-38.5873999989433,,
Alberton West Recreation Reserve,146.587709999635,-38.6046899990444,,
APEX PARK,142.032529999423,-37.7434799994076,,
MEMORIAL PARK,142.34350000035,-37.6499699992139,,
MIDDLETON RESERVE,142.0338699997,-37.7338899988391,,
MITCHELL PARK,142.031379999792,-37.754929998825,,
NIGRETTA FALLS RESERVE,141.925390000319,-37.657109999097,,
PETER FRANCIS POINTS ARBORETUM,141.685399999746,-37.6081799993315,,
GLENTOMPSON RECREATION RESERVE,142.543610000547,-37.6413099994034,,
VICTORIA PARK,142.020540000072,-37.7500499994076,,
VERONICA MAYBURY RESERVE,147.394879999736,-38.2088699988547,,
HEYFIELD RACECOURSE RESERVE,146.778419999593,-37.9816999991377,,
SWAN PARK,147.093159999635,-37.9745599994533,,
HAROLD PARSONS MEMORIAL PARK,147.067840000015,-38.0905899992954,,
Rosedale Recreation Reserve,146.779979999685,-38.1556899993269,,
DIAMOND PARK,146.899379999525,-36.1044099991894,,
PEACE PARK,146.891759999534,-36.139649999009,,
LITTLE MCMILLAN PARK,147.068829999777,-38.1117599990589,,
MEMORIAL PARK,146.6934700002,-38.6718299990967,,
SOLDIERS MEMORIAL PARK,147.079689999844,-37.9654599986426,,
MEMORIAL PARK,147.186780000322,-38.3780099987826,,
BRIAGOLONG RECREATION RESERVE,147.073410000111,-37.8492299988393,,
RED GATE RESERVE,147.060829999665,-38.1232099991216,,
MACALISTER SWAMP RESERVE,146.968910000022,-37.9591399987374,,
WILLOW PARK,146.791889999555,-38.1420199987663,,
LAKE GUYATT RESERVE,147.074789999483,-38.1172399987596,,
CANAL RESERVE,147.067170000315,-38.1185799987706,,
MAFEKING HILL RESERVE,146.982440000083,-37.9660499990226,,
WOONDELLA PLAYGROUND RESERVE,147.055450000024,-38.0866299992156,,
YARRAM TARRA TRAIL RESERVE,146.672339999644,-38.5637699992582,,
JAYCEE PARK,147.072189999687,-38.0971999993662,,
VILLAGE GREEN RESERVE,147.081259999512,-37.9668599989562,,
PORT ALBERT CRICKET AND RECREATION RESERVE,146.686509999658,-38.6702599993953,,
ROSEDALE RACECOURSE RESERVE,146.815210000324,-38.1740799991234,,
JUBILEE PARK,142.482890000411,-38.3162799991251,,
ALBERT PARK,142.498470000155,-38.3806399993413,,
MERRIVALE RECREATION RESERVE,142.455609999587,-38.3765199994363,,
APEX RESERVE,142.471699999759,-38.3712999995228,,
DENNINGTON RECREATION RESERVE,142.443230000325,-38.3534899995025,,
HARRIS RESERVE,142.471739999656,-38.3848999986283,,
THUNDER POINT RACEWAY,142.465490000488,-38.3943599990436,,
VICTORIA PARK,142.466820000404,-38.3739599990233,,
W F OSULLIVAN PLAYGROUND,142.442550000131,-38.3584999994989,,
WARRNAMBOOL CIVIC GREEN,142.482489999483,-38.3859199992971,,
RACECOURSE RESERVE,142.507129999739,-38.3791099989042,,
DAVIDSON OVAL,142.461460000334,-38.3618199986585,,
EBDEN RESERVE,147.025939999847,-36.1519199992009,,
LUDLOW RESERVE,147.035340000157,-36.1709899989113,,
YARRAM MEMORIAL PARK,146.674259999656,-38.5653299993277,,
APEX PARK,146.78673999962,-37.9793099992444,,
APEX PARK,147.080460000311,-37.9718199987926,,
CARRAJUNG SOUTH RECREATION RESERVE,146.749200000394,-38.3837399991227,,
DARGO RECREATION RESERVE,147.250600000116,-37.4562699992083,,
LONGFORD RECREATION RESERVE,147.088349999742,-38.1620499994196,,
SEATON RECREATION RESERVE,146.681730000039,-37.9373599989637,,
LIONS PARK,147.577889999793,-38.0491899992714,,
EDWARD CROOKE PARK,146.787069999608,-38.1543799987667,,
HERB GUYATT RESERVE,147.046210000341,-38.1113999991669,,
PINE LODGE RECREATION RESERVE,147.080429999887,-37.9534099994547,,
ALAN SEMPLE MEMORIAL PARK,146.784470000279,-38.156299998991,,
APEX PARK,147.075880000403,-38.0965699988218,,
CARRAJUNG MEMORIAL PARK,146.699519999653,-38.3709699986432,,
CULLINAN PARK,147.062060000325,-38.1120499986308,,
FRED DRURY RESERVE,146.987100000208,-37.9646199993295,,
LICOLA PICNIC RESERVE,146.623800000275,-37.6281699986459,,
WANNON FALLS RESERVE,141.842000000007,-37.6750199987744,,
WEST PARK,141.685440000002,-37.5963199993215,,
WOODHOUSE-NAREEB RECREATION RESERVE,142.49256999969,-37.8063599989738,,
BYADUK RECREATION RESERVE,141.956069999767,-37.9511899993001,,
APEX PARK,141.841850000134,-37.2476599992522,,
MIRRANATWA PUBLIC HALL AND RECREATION RESERVE,142.399259999473,-37.4060499986478,,
BALMORAL RECREATION RESERVE,141.835249999617,-37.2446299992269,,
EAST PARK,141.701610000343,-37.5999099994743,,
LIONS PARK,142.54861999985,-37.6362799993933,,
LONGFELLA PARK,141.836869999866,-37.2478199991614,,
SEYMOUR PARK,141.841850000097,-37.2476699987625,,
COLERAINE RAILWAY RESERVE,141.698119999865,-37.6012699992843,,
MARRANG PARK,142.453419999704,-38.3773599994199,,
ALLANSFORD RECREATION RESERVE,142.600339999998,-38.384309998866,,
BUSHFIELD RECREATION RESERVE,142.507649999472,-38.3270499994136,,
BARANDUDA RECREATION RESERVE,146.946359999967,-36.1793899993929,,
COOGOORAH PARK,144.185890000036,-38.4040299994426,,
DANS NATURE RESERVE,144.376519999745,-38.2683999990992,,
GRASSTREE PARK NATURE RESERVE,144.318380000165,-38.3050199990963,,
LIONS PARK,144.188599999877,-38.4067599987153,,
RICE NATURE RESERVE,144.348539999755,-38.268599998752,,
WINCHELSEA COMMON,144.001250000149,-38.2390699989052,,
BELLBRAE RESERVE,144.264529999691,-38.336949998695,,
EASTERN RESERVE,143.998039999884,-38.2402699987318,,
DEANS MARSH RECREATION RESERVE,143.883100000251,-38.3992599994635,,
SPRING CREEK RECREATION RESERVE,144.314820000341,-38.3359999993945,,
KALKARRA PARK,144.341609999454,-38.2559699988847,,
OCEAN ACRES RECREATION RESERVE,144.285699999592,-38.3153899991839,,
FROG HOLLOW RESERVE,144.300899999436,-38.3152299994407,,
SARABANDE RESERVE,144.315510000548,-38.3317899986541,,
BARK HUT RESERVE,144.102199999691,-38.4657599990502,,
NEWLING RESERVE,144.170499999946,-38.2451699992695,,
THE QUAY RESERVE,144.338249999793,-38.3107299994297,,
ST ANNES RESERVE,144.344959999923,-38.3160199990348,,
DEEP CREEK RESERVE,144.328420000172,-38.3211499995158,,
GNARWARRE RESERVE,144.142159999775,-38.1667299994694,,
JAN JUC CREEK RESERVE,144.302240000102,-38.3451099987498,,
BAMBRA RESERVE,143.950170000111,-38.3659799993147,,
BOB PETTIT RECREATION RESERVE,144.294040000141,-38.348359999113,,
BARCLAY PARK ,145.1028199996,-37.7142399994713,,
DESTINATION PARK,144.889730000289,-37.6147199993631,,
HARMONY SQUARE,145.213529999915,-37.9884899992236,,
JACK GREVILLE PARK,143.864639999652,-37.5783999991869,,
JOHN MCMAHON RESERVE,144.757470000383,-37.5742099986791,,
TRUSCOTT RESERVE,144.935600000173,-37.7096299993595,,
MAYFIELD PARK,145.101830000445,-37.9919599991385,,
JOHN VANDELOO RESERVE,144.91995999978,-37.7158299988113,,
BOB PETTITT RESERVE,144.294040000141,-38.348359999113,,
BURT-KUR-MIN RESERVE,144.898689999636,-37.596489999091,,
FIDDLERS GREEN,142.237450000187,-38.383749999213,,
Douglas Maggs Reserve,145.258339999765,-37.7880399988931,,
THOMAS MILLETT PARK,144.707980000012,-37.5978899994877,,
JUNCTION SQUARE,146.887329999797,-36.1200799993572,,
RINGWOOD GOLF,145.222230000555,-37.8349999994921,,
DORSET GOLF,145.300130000542,-37.8054099987887,,
NOWINGI PLACE,142.16985000022,-34.185189999271,,
BILL MINNS ROTUNDA,145.34848999956,-38.0284099988043,,
NICOLA DAVIS CONSERVATION RESERVE,145.075879999653,-37.6320699989748,,
WANGARATTA LIONS PARK,146.313849999474,-36.3598899993395,,
REMEMBRANCE PARK,145.551950000379,-37.9556199994705,,
CRAIGIEBURN ANZAC PARK,144.913140000318,-37.5885199995288,,
KESTLE PARK,145.909760000558,-38.1501999994979,,
SCOTT PARK,145.260110000531,-38.0427999988825,,
WINCHELSEA CRICKET GROUND,143.985900000519,-38.2420999993562,,
NAPTHINE RESERVE,143.986869999887,-38.2366599990192,,
CWA PARK,143.989760000192,-38.2417199991468,,
PLATYPUS RESERVE,143.989080000318,-38.2403599989612,,
HESSE STREET RESERVE,143.986089999757,-38.2416499989081,,
BENNETT RESERVE,143.988899999784,-38.2360399995073,,
BARWON RIVER RESERVE,143.989630000125,-38.2396499993307,,
MATHISON RESERVE,143.992370000392,-38.2445099987218,,
GUYE RESERVE,143.993389999512,-38.2434899988531,,
LIONS PARK,143.991080000241,-38.242429999059,,
EDITHVALE PUBLIC GOLF COURSE,145.122580000546,-38.0359999989522,,
THOMAS OVAL,145.005659999483,-37.8324999995275,,
JUBILEE PARK / WURRUMBIT BIRRNG YAAR,142.482890000411,-38.3162799991251,,
RADIO PARK,145.093269999864,-37.7363899987715,,
MCCORMACK PARK,146.269770000299,-37.1007099992605,,
GREENWOOD RESERVE,145.07265999997,-37.7082699993371,,
SEAVIEW RESERVE,144.295269999494,-38.3411699987798,,
MCIVOR RESERVE,144.870060000463,-37.8209499989783,,
JENSEN PARK,144.901589999941,-37.7894299988043,,
YARRAVILLE OVAL,144.884039999767,-37.8148699992214,,
BEATON RESERVE,144.886120000527,-37.8173299989922,,
NEWELLS PADDOCK WETLAND PARK,144.913919999632,-37.7970699994474,,
FROGS HOLLOW WETLAND,144.895810000071,-37.7793399993563,,
BARRETT RESERVE,144.880249999748,-37.7954799986832,,
ASH RESERVE,144.853760000375,-37.781079998954,,
JOHNSON RESERVE,144.874910000356,-37.7920499987581,,
MARTIN RESERVE,144.87678000016,-37.7939899993295,,
VIN HEFFERNAN PARK,145.051070000152,-37.7453699986545,,
MOONAH PARK,144.189109999523,-38.4119199994791,,
MCLEAN PARK,146.89725000009,-36.1421099987038,,
SCHOROBURA PARK,146.947100000371,-36.1406299992703,,
DES LEONARD OVAL,144.252869999475,-37.2961599989796,,
VERONICA EGAN PARK,146.871130000107,-36.1493599989122,,
MAIDSTONE PARK,144.875660000113,-37.7884799989241,,
BRANKO PALAVESTRA PARK,146.889120000537,-36.1380199989325,,
JIM COSTELLOE PARK,146.873250000456,-36.1161799993495,,
COMMUNITY GROW AND PLAY GARDENS,144.825120000524,-38.3713099986429,,
DAVID COOPER PARK,145.22565000016,-37.8729799989648,,
MARGARET HEATHORN PARK,145.038710000538,-37.7567199986924,,
BAYVIEW PARK,145.328959999599,-38.0013399994968,,
GARDINER PRIMARY RESERVE,145.048110000416,-37.8561899991036,,
BEERSHEBA MEMORIAL PARK,142.024819999945,-37.7395899994118,,
MEMORIAL PARK,145.855320000558,-38.1355499993508,,
MACARTHUR PARK,145.938200000018,-38.1546799988084,,
LONGWARRY MEMORIAL PARK,145.768500000411,-38.1120299992736,,
RALPH GOODE RESERVE,145.351260000493,-37.7576799991323,,
CHIPTON PARK,144.987740000456,-37.8591299991385,,
KARIBOK PARK,145.411639999875,-36.3843499987291,,
WOOWOOKARUNG REGIONAL PARK,143.88707000048,-37.5997199988957,,
CANADIAN REGIONAL PARK,143.88707000048,-37.5997199988957,,
BARTON RECREATION RESERVE,145.238930000225,-38.1128899992698,,
LEMNOS SQUARE,144.946889999706,-37.8441299992795,,
BOORAN RESERVE,145.038510000518,-37.8881199994289,,
HARKNESS PARK,145.912409999843,-38.1534899991593,,
STRACHAN PARK,145.917340000364,-38.1534199987414,,
WILLIAM CANNING RESERVE,144.960919999531,-37.6741399992201,,
BLUEBELL HILL RESERVE,145.106499999598,-37.8293099994975,,
EDYTHE MCCALLUM RESERVE,144.960769999919,-37.8348899991883,,
Bob Morell Reserve,144.351550000521,-38.1637099994159,,
ALCOA OVAL,144.201670000237,-38.3985999988245,,
DANDENONG RANGES BOTANIC GARDEN,145.37178000011,-37.8466299994708,,
TAYLOR PARK,146.055319999641,-36.0109399988222,,
HAROLD ALEXANDER FORECOURT,144.960229999839,-37.8347299991263,,
HARRISON PARK,145.460859999655,-35.9994599988417,,
SANDHILL ROAD FLORA AND FAUNA RESERVE,147.094109999641,-37.9566899990976,,
ERIC ROBERTS RESERVE,145.951489999476,-38.1534399989877,,
HAROLD CATERSON RESERVE,145.069629999809,-37.9506199995052,,
EDITH MACPHERSON PARK,145.189649999608,-37.9686399992523,,
SUNVALE COMMUNITY PARK,144.836060000467,-37.7824999990817,,
WITHAM PARK,142.477010000046,-38.3548599988142,,
Ian Tatterson Pavilion,145.154709999917,-37.9988399988329,,
DENISON RECREATION RESERVE,146.877589999814,-38.0230699994061,,
MUNRO RECREATION RESERVE,147.18694999944,-37.9218099988512,,
ECOTHERAPY PARK,144.743230000201,-37.3458599992366,,
H W FOLETTA PARK,144.965219999966,-37.772149999376,,
ADA CAMBRIDGE FORECOURT,144.896149999886,-37.8584799993529,,
DES CUSTERSON RESERVE,145.202180000018,-37.9952199991219,,
ABORIGINAL GARDEN,145.978280000209,-36.5477199986746,,
MOIRA RESERVE,145.979030000439,-36.5481599994926,,
Henrika Kuljurgies Reserve,146.948229999468,-36.1381799994373,,
Mel Read Park,146.943890000079,-36.1819699989018,,
Ida Schubert Park,146.953330000215,-36.1967199993981,,
BARANDUDA FIELDS,146.938140000002,-36.1670699995208,,
Kirrip Park,144.952639999855,-37.8288599988462,,
Karingga Park,143.788620000472,-37.5630399988925,,
Kosovar Park,146.919350000242,-36.1410999989356,,
Jack Dunstan Park,146.891730000203,-36.1422399988032,,
Ernie May Reserve,146.907549999711,-36.1321999992259,,
Bidgood Park,146.94986999971,-36.1816999992374,,
BRIAN CALLANAN PARK,146.883700000112,-36.1360599989319,,
ALTO RESERVE,145.271599999919,-37.7909499994377,,
NARR-MAEN RESERVE,145.261040000349,-37.7777799994328,,
B J Hubbard Reserve,145.224759999818,-37.798859998838,,
Wilhelm Koschel Reserve,146.883389999746,-36.1645199993641,,
PIONEERS PARK,145.348260000442,-38.0288999991627,,
FRANKSTON OVAL,145.119700000164,-38.1476299987702,,
SKYBUS STADIUM,145.119700000164,-38.1476299987702,,
McCubbin Park,145.157940000435,-37.8238999992713,,
McGregor Reserve,146.362920000498,-38.1620699994394,,
SIDINGS PARK,146.885820000489,-36.1191099990544,,
Richardson Park,146.886089999494,-36.1198299992375,,
Baillie Reserve,146.479949999992,-38.1507499990943,,
Bunjils Nest,144.326950000381,-38.225539999264,,
DEXTERS BUSH,145.248889999551,-37.8352499989064,,
ANZAC PARK,145.124290000037,-38.3735999992413,,
CARMEL EDMENDS RESERVE,144.717960000094,-37.569809998837,,
BAUM PARK,144.30448000054,-38.2106099989278,,
Lewin Reserve,145.050280000434,-37.8491999988856,,
BERBERT PARK,144.88670999971,-37.7944099986421,,
BESWICKE SQUARE,145.035569999612,-37.8228599987204,,
SHERWOOD PARK,145.338450000103,-36.3743099991074,,
Djila Tjarri Park,144.323499999607,-38.3077499995234,,
COFFEE PALACE PARK,142.777690000212,-37.0575199990977,,
GREATER DANDENONG BASEBALL PAVILION,145.228380000414,-37.9856299988356,,
ALF WALKER PAVILION,144.981059999946,-37.7605599991828,,
Fred Cook Reserve,144.473840000398,-38.1823099989472,,
Angela Potts Park,144.705839999897,-37.5893699993886,,
Sherbrook Park,145.2182200003,-37.812599999033,,
Decker Park,145.94967999965,-38.1407099986995,,
Hollydell Park,146.155559999517,-38.214999999049,,
Martin Hart Memorial Plantation,147.073890000443,-37.9752599994598,,
Werribee Gorge State Park,144.343759999593,-37.6603299986489,,
MURNONG RESERVE,144.309250000071,-38.322879999308,,
Garrong Park,144.959490000249,-37.7592499987154,,
Melaleuca Reserve,144.321380000197,-38.3128999987401,,
Bulleke-bek Park,144.960640000045,-37.7624799986429,,
The Parkway Reserve ,144.728489999469,-37.7476999989667,,
Parsley Street Reserve,144.735940000213,-37.7261299993802,,
River View Reserve,144.549299999513,-37.6702099987201,,
Warringah Reserve,144.753819999544,-37.6897099986539,,
Sidar Street Reserve,144.58068999972,-37.677129999348,,
Bridge Road Recreation Reserve,144.587140000035,-37.7155899994738,,
