name,longitude,latitude,postcode,suburb
TATURA EAST PRIMARY SCHOOL,145.277369999877,-36.4331799994772,3616,Tatura
TATURA PRIMARY SCHOOL,145.229930000201,-36.4449499993448,3616,Tatura
PICOLA PRIMARY SCHOOL,145.118199999469,-35.9987399990173,3639,Picola
LYSTERFIELD PRIMARY SCHOOL,145.276230000413,-37.9115899987816,3156,Lysterfield
BAXTER PRIMARY SCHOOL,145.181560000257,-38.1996499988313,3911,Baxter
BAYNTON PRIMARY SCHOOL,144.641260000039,-37.1401299988565,3444,Baynton
BAYSWATER NORTH PRIMARY SCHOOL,145.295630000201,-37.8287899989853,3153,Bayswater North
BAYSWATER PRIMARY SCHOOL,145.259370000405,-37.8432899988887,3153,Bayswater
BAYSWATER SOUTH PRIMARY SCHOOL,145.261349999586,-37.8548799989396,3153,Bayswater
TAWONGA PRIMARY SCHOOL,147.143260000437,-36.6913899989906,3697,Tawonga
TAWONGA SOUTH PRIMARY SCHOOL,147.158199999494,-36.7351299994952,3698,Tawonga South
MACCLESFIELD PRIMARY SCHOOL,145.475379999534,-37.8897799992917,3782,Macclesfield
MACEDON PRIMARY SCHOOL,144.562689999916,-37.4186799990532,3440,Macedon
CHIRNSIDE PARK PRIMARY SCHOOL,145.311349999612,-37.7500599993712,3116,Chirnside Park
SIMPSON PRIMARY SCHOOL,143.207890000401,-38.4985999988356,3266,Simpson
SHELBOURNE PRIMARY SCHOOL,144.018760000484,-36.862069999146,3515,Shelbourne
SEASPRAY PRIMARY SCHOOL,147.170630000143,-38.3564799991424,3851,Seaspray
SEAVIEW PRIMARY SCHOOL,145.934309999999,-38.2809599994633,3821,Seaview
SEBASTIAN PRIMARY SCHOOL,144.189590000394,-36.6040099989627,3556,Sebastian
SEDGWICK PRIMARY SCHOOL,144.311530000421,-36.8776299993043,3551,Sedgwick
SELBY PRIMARY SCHOOL,145.367519999543,-37.9114199987965,3159,Selby
PAYNESVILLE PRIMARY SCHOOL,147.714710000221,-37.9112699992622,3880,Paynesville
PEARCEDALE PRIMARY SCHOOL,145.231980000125,-38.2029999986632,3912,Pearcedale
BORONIA WEST PRIMARY SCHOOL,145.278490000345,-37.8585499990687,3155,Boronia
CHUM CREEK PRIMARY SCHOOL,145.489260000304,-37.6059399988905,3777,Chum Creek
CHURCHILL NORTH PRIMARY SCHOOL,146.416960000237,-38.3046299993438,3842,Churchill
BLACKWOOD FOREST PRIMARY SCHOOL,145.626809999694,-38.4731799994274,3979,Almurta
TIMOR PRIMARY SCHOOL,143.711989999466,-36.9842099992365,3465,Timor
TOOLONG PRIMARY SCHOOL,142.221809999739,-38.3234599994595,3285,Toolong
BONEO PRIMARY SCHOOL,144.887120000245,-38.41196999933,3939,Boneo
PEMBROKE PRIMARY SCHOOL,145.327250000405,-37.7967799987928,3138,Mooroolbark
PENDERS GROVE PRIMARY SCHOOL,145.014280000497,-37.7544999990526,3071,Thornbury
PENTLAND PRIMARY SCHOOL,144.423190000099,-37.65583999914,3340,Darley
BOOLARRA SOUTH PRIMARY SCHOOL,146.364029999616,-38.5145699988883,3870,Grand Ridge
KENMARE PRIMARY SCHOOL,142.173759999981,-35.9117899993576,3395,Kenmare
KENT ROAD PRIMARY SCHOOL,142.021529999946,-37.7273499989461,3300,Hamilton
KERANG PRIMARY SCHOOL,143.921140000378,-35.731679998786,3579,Kerang
LONGWOOD PRIMARY SCHOOL,145.422070000094,-36.8079199987773,3665,Longwood
LAKE HINDMARSH PRIMARY SCHOOL,141.837650000005,-36.0895699991354,3423,Jeparit
Boisdale Consolidated School,146.979480000098,-37.8795799992739,3860,Boisdale
KILLOURA PRIMARY SCHOOL,145.147369999492,-37.84762999929,3151,Burwood East
MYWEE PRIMARY SCHOOL,145.495979999736,-35.8715099988521,3641,Strathmerton
NAGAMBIE PRIMARY SCHOOL,145.15722999994,-36.7875799989331,3608,Nagambie
Nambrok West Primary School,146.833760000458,-38.072069999438,3847,Nambrok
Nambrok Primary School,146.874829999443,-38.0539899994827,3847,Nambrok
Nambrok-Denison Primary School,146.874829999443,-38.0539899994827,3847,Nambrok
NANNEELLA ESTATE PRIMARY SCHOOL,144.77803999967,-36.3129599988612,3561,Nanneella
ROCHESTER PRIMARY SCHOOL,144.697999999744,-36.3545799989813,3561,Rochester
ROCKBANK PRIMARY SCHOOL,144.661910000536,-37.7321299988575,3335,Rockbank
SCORESBY PRIMARY SCHOOL,145.227510000077,-37.8939399994907,3179,Scoresby
MUSK PRIMARY SCHOOL,144.191529999692,-37.372629999449,3461,Musk
MUSK VALE PRIMARY SCHOOL,144.122090000494,-37.3870699994634,3461,Sailors Falls
PAKENHAM CONSOLIDATED SCHOOL,145.464670000328,-38.0653599993965,3810,Pakenham
GOORAM PRIMARY SCHOOL,145.595980000054,-36.8717899991092,3666,Gooram
GLENBURN PRIMARY SCHOOL,145.427089999795,-37.4217899991991,3717,Glenburn
MILAWA PRIMARY SCHOOL,146.432490000526,-36.4445299990059,3678,Milawa
MILGATE PRIMARY SCHOOL,145.175190000449,-37.7737799990723,3109,Doncaster East
MOUNT TAYLOR PRIMARY SCHOOL,147.598759999637,-37.7442899987884,3875,Mount Taylor
MOUNT VIEW PRIMARY SCHOOL,145.178810000053,-37.8834699991894,3150,Glen Waverley
MOUNT WALLACE PRIMARY SCHOOL,144.22291999952,-37.7409599994753,3342,Mount Wallace
MOUNT WAVERLEY PRIMARY SCHOOL,145.124119999848,-37.881249999059,3149,Mount Waverley
MOUNTAIN GATE PRIMARY SCHOOL,145.269709999488,-37.8856799995353,3156,Ferntree Gully
GLENDAL PRIMARY SCHOOL,145.159040000499,-37.8670699993617,3150,Glen Waverley
GLENGALA PRIMARY SCHOOL,144.814069999901,-37.7989699988859,3020,Sunshine West
GLENGARRY PRIMARY SCHOOL,146.571339999849,-38.1275599990555,3854,Glengarry
GLENORDEN PRIMARY SCHOOL,144.675700000343,-37.8867899989449,3030,Werribee
SHERBOURNE PRIMARY SCHOOL,145.130079999862,-37.7088899991733,3088,Briar Hill
CHATHAM PRIMARY SCHOOL,145.091610000302,-37.8176299995214,3127,Surrey Hills
PLENTY PRIMARY SCHOOL,145.121259999746,-37.6687399993249,3090,Plenty
BOINKA PRIMARY SCHOOL,141.604310000557,-35.2001299988948,3490,Boinka
BELL PRIMARY SCHOOL,144.990620000025,-37.7476799992957,3072,Preston
BELLAIRE PRIMARY SCHOOL,144.319779999486,-38.1795699990351,3216,Highton
BELLARINE PRIMARY SCHOOL,144.61541999974,-38.132629999458,3223,Bellarine
NARRE WARREN EAST PRIMARY SCHOOL,145.376810000479,-37.9598499994456,3804,Narre Warren East
NARRE WARREN NORTH PRIMARY SCHOOL,145.316930000352,-37.97856999907,3804,Narre Warren North
NARRE WARREN PRIMARY SCHOOL,145.304870000558,-38.0237399993759,3805,Narre Warren
NARRE WARREN STATION PRIMARY SCHOOL,145.306809999988,-38.0301299993905,3805,Narre Warren
NATHALIA PRIMARY SCHOOL,145.205890000163,-36.0575099987249,3638,Nathalia
INGLEWOOD PRIMARY SCHOOL,143.870450000149,-36.57392999893,3517,Inglewood
INVERMAY PRIMARY SCHOOL,143.874589999911,-37.5205099988552,3352,Invermay
BONA VISTA PRIMARY SCHOOL,145.959920000526,-38.2105099988804,3820,Bona Vista
BONBEACH PRIMARY SCHOOL,145.125649999754,-38.0664799986845,3196,Bonbeach
BELLBRAE PRIMARY SCHOOL,144.263010000217,-38.3336299991848,3228,Bellbrae
BELLE VUE PRIMARY SCHOOL,145.078659999457,-37.7825099990161,3104,Balwyn North
LITTLE SNOWY CREEK PRIMARY SCHOOL,147.226809999929,-36.5115099990534,3701,Eskdale
LANDSBOROUGH PRIMARY SCHOOL,143.135920000104,-37.0058499986826,3384,Landsborough
LANDSBOROUGH WEST PRIMARY SCHOOL,143.060420000505,-37.011789999487,3384,Landsborough West
LARPENT PRIMARY SCHOOL,143.493480000385,-38.342629998915,3249,Larpent
LAKE CHARM PRIMARY SCHOOL,143.800229999646,-35.6066399986572,3581,Lake Charm
BANYULE PRIMARY SCHOOL,145.077939999875,-37.7435999987189,3084,Rosanna
BEMM RIVER PRIMARY SCHOOL,148.962920000542,-37.7584599988981,3889,Bemm River
BENA PRIMARY SCHOOL,145.769869999675,-38.4128999993269,3946,Bena
STAWELL WEST PRIMARY SCHOOL,142.771299999513,-37.0657499994687,3380,Stawell
SOUTH MELBOURNE PRIMARY SCHOOL,144.953509999899,-37.8293299989763,3006,South Melbourne
SOUTH SHEPPARTON PRIMARY SCHOOL,145.407919999801,-36.399009999237,3630,Shepparton
SOUTH STREET PRIMARY SCHOOL,146.259030000308,-38.1834599994565,3825,Moe
SHELFORD PRIMARY SCHOOL,143.982150000477,-38.01397999951,3329,Shelford
MORIAC PRIMARY SCHOOL,144.175580000116,-38.2413699992413,3240,Moriac
POMBORNEIT NORTH PRIMARY SCHOOL,143.300699999894,-38.2559599992594,3260,Pomborneit North
POMBORNEIT PRIMARY SCHOOL,143.296530000071,-38.2984599988395,3260,Pomborneit
POMONAL PRIMARY SCHOOL,142.608740000082,-37.1934299991737,3381,Pomonal
POOLAIJELO PRIMARY SCHOOL,141.09987000024,-37.2120699994751,3312,Poolaijelo
POOLAIJELO COMMUNITY SCHOOL,141.09987000024,-37.2120699994751,3312,Poolaijelo
PORT FAIRY CONSOLIDATED SCHOOL,142.228230000087,-38.3865999987806,3284,Port Fairy
TERIP TERIP PRIMARY SCHOOL,145.554309999944,-37.0115099991241,3719,Terip Terip
TERRARA PARK PRIMARY SCHOOL,145.1951399999,-37.8526299991933,3133,Vermont South
MACLEOD PRIMARY SCHOOL,145.080139999795,-37.7212399990625,3085,Macleod
LOVELY BANKS PRIMARY SCHOOL,144.329309999694,-38.0712399994244,3213,Lovely Banks
LOWER BENDOC PRIMARY SCHOOL,148.993760000319,-37.1348499994571,3888,Bendoc
MYALL PRIMARY SCHOOL,144.001810000302,-35.5801299992381,3579,Myall
MYRNIONG PRIMARY SCHOOL,144.346330000122,-37.6196999990981,3341,Myrniong
FITZROY NORTH PRIMARY SCHOOL,144.984150000186,-37.7850099991246,3068,Fitzroy North
FITZROY PRIMARY SCHOOL,144.98151999977,-37.7995899988618,3065,Fitzroy
PIPERS CREEK PRIMARY SCHOOL,144.543200000117,-37.2523499991162,3444,Pipers Creek
CHILDERS OLD PRIMARY SCHOOL,146.103199999716,-38.2931799987862,3824,Childers
BALLAM PARK PRIMARY SCHOOL,145.158289999875,-38.1474399991591,3199,Frankston
SMEATON PRIMARY SCHOOL,143.950420000372,-37.3356799988617,3364,Smeaton
MENTONE PARK PRIMARY SCHOOL,145.082799999711,-37.9799999993897,3194,Mentone
MENTONE PRIMARY SCHOOL,145.067980000528,-37.9829299988481,3194,Mentone
MENZIES CREEK PRIMARY SCHOOL,145.394280000076,-37.9173399988038,3159,Menzies Creek
MYRRHEE PRIMARY SCHOOL,146.318250000079,-36.7381799991888,3732,Myrrhee
MULGRAVE PRIMARY SCHOOL,145.197370000365,-37.9329299988616,3170,Mulgrave
MULLUM PRIMARY SCHOOL,145.239449999692,-37.7977199988763,3134,Ringwood
ROSEHILL PARK PRIMARY SCHOOL,144.866810000492,-37.7453999994414,3033,Keilor East
KEILOR SOUTH PRIMARY SCHOOL,144.866810000492,-37.7453999994414,3033,Keilor East
ROKEBY PRIMARY SCHOOL,145.92514000042,-38.0698499994226,3821,Rokeby
MALVERN CENTRAL SCHOOL,145.034410000563,-37.8559999987978,3144,Malvern
MALVERN EAST CENTRAL SCHOOL,145.05708999959,-37.8720699992304,3145,Malvern East
MALVERN EAST PRIMARY SCHOOL,145.05708999959,-37.8720699992304,3145,Malvern East
MALVERN PRIMARY SCHOOL,145.038459999438,-37.8715799988319,3145,Malvern East
MANDAMA PRIMARY SCHOOL,144.3278900004,-38.2003799986868,3216,Grovedale
MANDURANG PRIMARY SCHOOL,144.299030000456,-36.8245699995017,3551,Mandurang
MANIFOLD HEIGHTS PRIMARY SCHOOL,144.33292999958,-38.1359599989215,3218,Manifold Heights
MANNINGHAM PRIMARY SCHOOL,145.105139999572,-37.7712399994943,3107,Templestowe Lower
MANORVALE PRIMARY SCHOOL,144.643900000464,-37.8940499988017,3030,Werribee
MACORNA PRIMARY SCHOOL,144.026809999941,-35.9187399989145,3579,Macorna
MEREDITH PRIMARY SCHOOL,144.077810000474,-37.8426999991412,3333,Meredith
MERLYNSTON PRIMARY SCHOOL,144.958760000559,-37.7262399988719,3058,Coburg North
MERNDA PRIMARY SCHOOL,145.092250000522,-37.5945799988837,3754,Mernda
MERRIGUM PRIMARY SCHOOL,145.129670000373,-36.3693099988244,3618,Merrigum
Munro Primary School,147.189590000027,-37.9012399992983,3862,Munro
MURCHISON PRIMARY SCHOOL,145.214289999896,-36.6171699992038,3610,Murchison
KNOWSLEY PRIMARY SCHOOL,144.586530000336,-36.8223499990749,3523,Knowsley
KNOX PARK PRIMARY SCHOOL,145.251410000513,-37.8836099993879,3180,Knoxfield
MAIDEN GULLY PRIMARY SCHOOL,144.209710000521,-36.7441799989719,3551,Maiden Gully
DEBNEY MEADOWS PRIMARY SCHOOL,144.935149999803,-37.7859699988446,3031,Flemington
DAYLESFORD PRIMARY SCHOOL,144.141559999915,-37.3450899990113,3460,Daylesford
BOOKAAR PRIMARY SCHOOL,143.106809999798,-38.147349999392,3260,Bookaar
BOOLITE PRIMARY SCHOOL,142.66265000052,-36.3415099987002,3392,Boolite
YAAPEET PRIMARY SCHOOL,142.057150000007,-35.7684999990518,3424,Yaapeet
YALLA Y POORA PRIMARY SCHOOL,143.068759999608,-37.5217899986601,3378,Tatyoon
KATUNGA PRIMARY SCHOOL,145.455619999691,-35.9985499988698,3640,Katunga
KOETONG PRIMARY SCHOOL,147.497090000201,-36.1537399987177,3704,Koetong
TALLANGATTA PRIMARY SCHOOL,147.174200000035,-36.2147799988332,3700,Tallangatta
TALLANGATTA VALLEY PRIMARY SCHOOL,147.384869999999,-36.2853999988716,3701,Tallangatta Valley
TALLAROOK PRIMARY SCHOOL,145.10067999957,-37.0967499993864,3659,Tallarook
TALLYGAROOPNA PRIMARY SCHOOL,145.436319999643,-36.2385999995114,3634,Tallygaroopna
TAMBO CROSSING PRIMARY SCHOOL,147.8337600004,-37.5081799987777,3893,Tambo Crossing
TAMBO UPPER PRIMARY SCHOOL,147.845210000044,-37.7661899991061,3885,Tambo Upper
MURRUMBEENA PRIMARY SCHOOL,145.070409999518,-37.8861599993371,3163,Murrumbeena
PEARSONDALE PRIMARY SCHOOL,147.002370000016,-38.1315099990948,3851,Pearsondale
PARKLANDS PRIMARY SCHOOL,144.882919999936,-37.720399999438,3042,Airport West
SEYMOUR STREET PRIMARY SCHOOL,146.534029999951,-38.1956799989748,3844,Traralgon
KALINDA PRIMARY SCHOOL,145.254830000422,-37.7892899991518,3134,Ringwood
KALKALLO PRIMARY SCHOOL,144.949310000151,-37.5359599986441,3064,Kalkallo
EUMEMMERRING PRIMARY SCHOOL,145.248479999437,-37.9976299988958,3177,Eumemmerring
SEAFORD NORTH PRIMARY SCHOOL,145.133609999765,-38.0901499990461,3198,Seaford
SEAFORD PARK PRIMARY SCHOOL,145.154449999762,-38.1050299989888,3198,Seaford
SEAFORD PRIMARY SCHOOL,145.130500000142,-38.1044199988,3198,Seaford
SEAHOLME PRIMARY SCHOOL,144.83991000005,-37.8641999987906,3018,Seaholme
RUPANYUP PRIMARY SCHOOL,142.628619999821,-36.6322099992634,3388,Rupanyup
BYRNE PRIMARY SCHOOL,146.377919999665,-36.5370699993017,3678,Docker
SARSFIELD PRIMARY SCHOOL,147.705139999713,-37.7634599994127,3875,Sarsfield
SASSAFRAS PRIMARY SCHOOL,145.354559999876,-37.8616099989114,3787,Sassafras
CHRISTMAS HILLS PRIMARY SCHOOL,145.304200000203,-37.6534999992298,3775,Christmas Hills
CHURCHILL PRIMARY SCHOOL,146.415430000159,-38.3110899987361,3842,Churchill
RED CLIFFS PRIMARY SCHOOL,142.185320000125,-34.3115499994874,3496,Red Cliffs
PORTLAND NORTH PRIMARY SCHOOL,141.572340000477,-38.3176199995288,3305,Portland North
PORTLAND SOUTH PRIMARY SCHOOL,141.610619999903,-38.3652599992997,3305,Portland
BOSTOCK CREEK PRIMARY SCHOOL,143.116529999929,-38.2890099989262,3260,Bostocks Creek
BOUNDARY BEND PRIMARY SCHOOL,143.1504199998,-34.7156799988986,3599,Boundary Bend
APPIN SOUTH PRIMARY SCHOOL,143.869589999935,-35.9248499994276,3579,Appin South
SUNSHINE EAST PRIMARY SCHOOL,144.845690000264,-37.7829199988844,3020,Sunshine
SUNSHINE NORTH PRIMARY SCHOOL,144.83720000054,-37.7719999990249,3020,Sunshine North
AYR PRIMARY SCHOOL,145.104870000351,-37.778459998848,3108,Doncaster
PARK ORCHARDS PRIMARY SCHOOL,145.215920000215,-37.7795099992982,3114,Park Orchards
PARKDALE PRIMARY SCHOOL,145.083099999771,-37.9927799987997,3195,Parkdale
ORBOST NORTH PRIMARY SCHOOL,148.466010000094,-37.697779999062,3888,Orbost
CRANBOURNE SOUTH PRIMARY SCHOOL,145.245069999876,-38.1479299992216,3977,Cranbourne South
BREWSTER PRIMARY SCHOOL,143.527369999706,-37.4840099987703,3352,Brewster
BUFFALO PRIMARY SCHOOL,146.031260000009,-38.6528999994474,3958,Buffalo
NYAH PRIMARY SCHOOL,143.377370000356,-35.1720699987643,3594,Nyah
NIRRANDA SOUTH PRIMARY SCHOOL,142.800420000201,-38.5359599994828,3268,Nirranda South
WEERITE PRIMARY SCHOOL,143.236810000185,-38.2551299986355,3260,Weerite
WARRNAMBOOL PRIMARY SCHOOL,142.482580000562,-38.3772599992746,3280,Warrnambool
WOORI YALLOCK PRIMARY SCHOOL,145.532690000277,-37.777359998782,3139,Woori Yallock
BUCKLEY PRIMARY SCHOOL,144.073479999808,-38.2320699986581,3240,Buckley
KONGWAK PRIMARY SCHOOL,145.712869999511,-38.5150899987188,3951,Kongwak
KOO-WEE-RUP PRIMARY SCHOOL,145.492919999722,-38.1956799994542,3981,Koo Wee Rup
Kilmany South Primary School,146.91986999945,-38.132949998665,3851,Kilmany
BROADFORD PRIMARY SCHOOL,145.046310000438,-37.2025599994356,3658,Broadford
BROADMEADOWS EAST PRIMARY SCHOOL,144.929030000111,-37.6878999989515,3047,Broadmeadows
BROADMEADOWS PRIMARY SCHOOL,144.92850000034,-37.6801799992344,3047,Dallas
STEVENSVILLE PRIMARY SCHOOL,144.781209999822,-37.7360799992955,3021,Saint Albans
BUCKLEY SWAMP PRIMARY SCHOOL,142.074309999702,-37.8562399994381,3301,Buckley Swamp
KENNINGTON PRIMARY SCHOOL,144.307499999488,-36.7687899988603,3550,Kennington
FERNY CREEK PRIMARY SCHOOL,145.334729999777,-37.8841999990936,3786,Ferny Creek
GLENROWAN PRIMARY SCHOOL,146.222340000262,-36.4601799987157,3675,Glenrowan
GLENROY NORTH PRIMARY SCHOOL,144.930140000091,-37.6978999994968,3046,Glenroy
GLENROY WEST PRIMARY SCHOOL,144.908299999922,-37.7049399990885,3046,Glenroy
CONGUPNA PRIMARY SCHOOL,145.434279999963,-36.2998499989942,3633,Congupna
PARKMORE PRIMARY SCHOOL,145.177189999848,-37.8438299993013,3131,Forest Hill
YARRAVILLE PRIMARY SCHOOL,144.893480000074,-37.8215099990916,3013,Yarraville
YARRAVILLE WEST PRIMARY SCHOOL,144.885390000356,-37.8147399990509,3013,Yarraville
YARRAWONGA PRIMARY SCHOOL,146.002639999899,-36.0098499992642,3730,Yarrawonga
KOTUPNA PRIMARY SCHOOL,145.128480000193,-36.1459599987163,3638,Kotupna
MOONAMBEL PRIMARY SCHOOL,143.320749999455,-36.9898499988668,3478,Moonambel
MILDURA CENTRAL PRIMARY SCHOOL,142.15598000029,-34.197899999487,3500,Mildura
MILDURA PRIMARY SCHOOL,142.160500000078,-34.194269999007,3500,Mildura
MILDURA SOUTH PRIMARY SCHOOL,142.126790000247,-34.2134599988396,3500,Mildura
MINHAMITE PRIMARY SCHOOL,142.325700000005,-37.9926299991626,3287,Minhamite
CLISSOLD PRIMARY SCHOOL,143.43487000055,-38.3501299987553,3249,Pirron Yallock
CONCONGELLA PRIMARY SCHOOL,142.822319999718,-37.0495399987855,3384,Concongella
CHOCOLYN PRIMARY SCHOOL,143.192090000306,-38.1948499990851,3260,Chocolyn
COCKATOO PRIMARY SCHOOL,145.496389999525,-37.9393599990913,3781,Cockatoo
COIMADAI PRIMARY SCHOOL,144.47830999947,-37.6137799990532,3340,Coimadai
COLBINABBIN PRIMARY SCHOOL,144.801659999769,-36.5898699989879,3559,Colbinabbin
COLDSTREAM PRIMARY SCHOOL,145.382710000251,-37.7325399993408,3770,Coldstream
SOUTH WARRNAMBOOL PRIMARY SCHOOL,142.470150000471,-38.393179999249,3280,Warrnambool
MERRILANDS PRIMARY SCHOOL,145.005979999532,-37.6981799989045,3073,Reservoir
METCALFE PRIMARY SCHOOL,144.425149999568,-37.1042899990254,3448,Metcalfe
MELTON SOUTH PRIMARY SCHOOL,144.574270000134,-37.708709999083,3338,Melton South
MEAD PRIMARY SCHOOL,144.12347999971,-35.8253999989199,3568,Mead
MEADOWGLEN PRIMARY SCHOOL,145.053090000072,-37.642729999038,3076,Epping
CODRINGTON PRIMARY SCHOOL,141.952089999468,-38.26512999921,3285,Codrington
COGHILLS CREEK PRIMARY SCHOOL,143.768760000371,-37.3906799989515,3364,Coghills Creek
CAULFIELD SOUTH PRIMARY SCHOOL,145.030800000498,-37.8952399989932,3162,Caulfield South
ECHUCA VILLAGE PRIMARY SCHOOL,144.814030000036,-36.1387399995179,3564,Echuca Village
BUDGEREE PRIMARY SCHOOL,146.330980000272,-38.4134599989412,3870,Budgeree
BULLARTO PRIMARY SCHOOL,144.218230000096,-37.4053699991879,3461,Bullarto
BULLAROOK PRIMARY SCHOOL,144.00237000009,-37.5265099987687,3352,Bullarook
LYNDALE PRIMARY SCHOOL,145.204660000299,-37.9650399988418,3175,Dandenong North
FISH CREEK & DISTRICT PRIMARY SCHOOL,146.084310000302,-38.6945699987446,3959,Fish Creek
FISH CREEK PRIMARY SCHOOL,146.084310000302,-38.6945699987446,3959,Fish Creek
COBURN PRIMARY SCHOOL,144.572670000502,-37.6948499992534,3338,Melton South
HEYWOOD CONSOLIDATED SCHOOL,141.612929999852,-38.1275099989044,3304,Heywood
HADDON PRIMARY SCHOOL,143.721720000387,-37.5886299986791,3351,Haddon
HALLS GAP PRIMARY SCHOOL,142.517440000416,-37.1374699989518,3381,Halls Gap
YARRUNGA PRIMARY SCHOOL,146.317179999868,-36.3725499994306,3677,Wangaratta
YAWARRA PRIMARY SCHOOL,145.254980000242,-37.8611499992798,3155,Boronia
WESTGARTH PRIMARY SCHOOL,145.005570000534,-37.7764599991902,3070,Northcote
WYCHEPROOF PRIMARY SCHOOL,143.227919999681,-36.0765099988464,3527,Wycheproof
NIRRANDA PRIMARY SCHOOL,142.753480000325,-38.5006799993554,3268,Nirranda
NAPOLEONS PRIMARY SCHOOL,143.826469999576,-37.6786199989873,3352,Napoleons
NARINGUL PRIMARY SCHOOL,142.691529999595,-38.3951299987531,3277,Naringal
CARLTON NORTH PRIMARY SCHOOL,144.973029999821,-37.7910499991584,3054,Carlton North
CARNEGIE PRIMARY SCHOOL,145.054509999506,-37.8907299987969,3163,Carnegie
CARRUM PRIMARY SCHOOL,145.126710000346,-38.0781099990033,3197,Carrum
CAMP HILL PRIMARY SCHOOL,144.278039999851,-36.755699998925,3550,Bendigo
BULLA PRIMARY SCHOOL,144.795699999651,-37.6351299993094,3428,Bulla
PRINCES HILL PRIMARY SCHOOL,144.968110000526,-37.7803899993872,3054,Princes Hill
KANANOOK PRIMARY SCHOOL,145.131740000331,-38.1251499991017,3198,Seaford
KEW EAST PRIMARY SCHOOL,145.049160000378,-37.7964599990985,3102,Kew East
KEW PRIMARY SCHOOL,145.033389999691,-37.8036299988352,3101,Kew
KEYSBOROUGH PARK PRIMARY SCHOOL,145.15764000052,-37.9873499989153,3173,Keysborough
KEILOR HEIGHTS PRIMARY SCHOOL,144.86650000005,-37.7374999990327,3033,Keilor East
KEILOR PRIMARY SCHOOL,144.83570999965,-37.7168799992881,3036,Keilor
ALBANVALE PRIMARY SCHOOL,144.774429999607,-37.7440099991869,3021,Albanvale
ALBION PRIMARY SCHOOL,144.819759999707,-37.778069998958,3020,Albion
ALEXANDRA PRIMARY SCHOOL,145.711710000214,-37.1925499987452,3714,Alexandra
KERRIE PRIMARY SCHOOL,144.664309999663,-37.3812399988973,3434,Kerrie
GERANG PRIMARY SCHOOL,141.882089999563,-36.3742899992385,3418,Gerang Gerung
GLEN PARK PRIMARY SCHOOL,143.93480000041,-37.5247699993785,3352,Glen Park
FORREST PRIMARY SCHOOL,143.714420000384,-38.5162699992893,3236,Forrest
JOHNSONVILLE PRIMARY SCHOOL,147.827090000464,-37.8203999990237,3902,Johnsonville
ELLINBANK PRIMARY SCHOOL,145.93563999946,-38.2402199991629,3821,Ellinbank
ELPHINSTONE PRIMARY SCHOOL,144.332910000158,-37.104989999225,3448,Elphinstone
ELWOOD PRIMARY SCHOOL,144.98837000047,-37.8814899986452,3184,Elwood
EMERALD PRIMARY SCHOOL,145.44242999958,-37.9333699986532,3782,Emerald
FAIRFIELD PRIMARY SCHOOL,145.020410000305,-37.777979998707,3078,Fairfield
FAIRWAY PRIMARY SCHOOL,145.135699999652,-38.1348499991285,3199,Frankston
YARRAM PRIMARY SCHOOL,146.675329999481,-38.5585199987225,3971,Yarram
YARRAMAN PARK PRIMARY SCHOOL,145.192089999493,-37.9706799994521,3174,Noble Park
YARRAMBAT PRIMARY SCHOOL,145.133099999721,-37.6412299994743,3091,Yarrambat
NULLAWIL PRIMARY SCHOOL,143.179120000472,-35.8527299988425,3529,Nullawil
FOREST STREET PRIMARY SCHOOL,143.835440000329,-37.5231799990192,3355,Wendouree
KROWERA PRIMARY SCHOOL,145.673199999723,-38.4376299990871,3945,Krowera
KINGSTON HEATH PRIMARY SCHOOL,145.07907000002,-37.9627699991638,3192,Cheltenham
KINGSVILLE PRIMARY SCHOOL,144.874659999998,-37.8125799991705,3013,Yarraville
PURRUMBETE SOUTH PRIMARY SCHOOL,143.210700000566,-38.3487399991564,3260,South Purrumbete
PIRA PRIMARY SCHOOL,143.369030000003,-35.2570699987169,3585,Pira
PIRRON YALLOCK PRIMARY SCHOOL,143.431809999982,-38.3487399986701,3249,Pirron Yallock
FYANS PARK PRIMARY SCHOOL,144.326869999904,-38.153789999529,3220,Newtown
FOUNTAIN GATE PRIMARY SCHOOL,145.295200000109,-38.0094099995329,3805,Narre Warren
BACCHUS MARSH PRIMARY SCHOOL,144.443129999586,-37.6730199992457,3340,Bacchus Marsh
ARDEER PRIMARY SCHOOL,144.800500000512,-37.7810599990819,3022,Ardeer
BALLARAT EAST PRIMARY SCHOOL,143.872650000109,-37.5640099992579,3350,Ballarat East
IRREWILLIPE EAST PRIMARY SCHOOL,143.465979999635,-38.4115099986377,3249,Irrewillipe East
JANCOURT EAST PRIMARY SCHOOL,143.152920000065,-38.3992899991834,3266,Jancourt East
BALLENDELLA PRIMARY SCHOOL,144.664310000006,-36.3128999987366,3561,Ballendella
FRANKSTON EAST PRIMARY SCHOOL,145.145530000457,-38.1466199994019,3199,Frankston
FOOTSCRAY PRIMARY SCHOOL,144.892680000151,-37.7983699991893,3011,Footscray
HAWKESDALE PRIMARY SCHOOL,142.32597999956,-38.1062399990591,3287,Hawkesdale
GREENWALD PRIMARY SCHOOL,141.36209000022,-37.9687399988919,3304,Greenwald
GRENVILLE PRIMARY SCHOOL,143.881260000451,-37.7728999989195,3352,Grenville
BERRINGA PRIMARY SCHOOL,143.693760000303,-37.7737399991943,3351,Berringa
