name,longitude,latitude
Alvie Consolidated School,143.503329999461,-38.241889998655
COLLINS STREET PRIMARY SCHOOL,146.396530000277,-38.2334599994915
MORWELL PRIMARY SCHOOL COLLINS STREET,146.396530000277,-38.2334599994915
MOUNT BEAUTY PRIMARY SCHOOL,147.171590000119,-36.7394899989874
NUMURKAH PRIMARY SCHOOL,145.44499999965,-36.0902299993762
DARTMOOR PRIMARY SCHOOL,141.276740000073,-37.9229999990487
CONNEWIRRECOO PRIMARY SCHOOL,141.461529999871,-37.200399999144
CLARENDON PRIMARY SCHOOL,143.973760000399,-37.6987399994178
ALFREDTON PRIMARY SCHOOL,143.802110000143,-37.5547799991048
AMPHITHEATRE PRIMARY SCHOOL,143.399240000322,-37.1841199987856
FRAMLINGHAM PRIMARY SCHOOL,142.699030000192,-38.2428999986935
IVANHOE PRIMARY SCHOOL,145.042989999627,-37.7665599994157
EASTBOURNE PRIMARY SCHOOL,144.883510000056,-38.3737499992058
RYE PRIMARY SCHOOL,144.823829999608,-38.3730999992466
ROWVILLE PRIMARY SCHOOL,145.237110000131,-37.9229099994591
COLAC WEST PRIMARY SCHOOL,143.579760000317,-38.3363999990892
COLERAINE PRIMARY SCHOOL,141.684049999482,-37.6018299990566
WENDOUREE PRIMARY SCHOOL,143.828160000092,-37.5392599993269
WENDOUREE WEST PRIMARY SCHOOL,143.815699999929,-37.5301299991537
MAFFRA PRIMARY SCHOOL,146.97676999966,-37.963989999162
MAIDSTONE PRIMARY SCHOOL,144.869590000508,-37.7878999991892
BOORHAMAN PRIMARY SCHOOL,146.287089999676,-36.2095699992838
BORONIA HEIGHTS PRIMARY SCHOOL,145.296489999595,-37.8445599993893
NICHOLS POINT PRIMARY SCHOOL,142.204639999967,-34.2087899990804
NIRRANDA EAST PRIMARY SCHOOL,142.841259999524,-38.4803999990198
BRIGHTON PRIMARY SCHOOL,145.001079999844,-37.9121999986579
BOX HILL PRIMARY SCHOOL,145.123200000455,-37.8145699986777
STEWART PRIMARY SCHOOL,142.213760000512,-34.3323499990304
STRATHDOWNIE PRIMARY SCHOOL,141.137370000262,-37.7276299991263
SUNNY CLIFFS PRIMARY SCHOOL,142.193059999549,-34.2797099990161
SUNNYCLIFFS PRIMARY SCHOOL,142.193059999549,-34.2797099990161
DROMANA PRIMARY SCHOOL,144.959659999753,-38.3396299993255
JAMES COOK PRIMARY SCHOOL,145.245860000496,-37.9790499995297
TRAWALLA PRIMARY SCHOOL,143.469870000275,-37.4377199994781
ROSANNA PRIMARY SCHOOL,145.062910000334,-37.7353799991459
ROSEDALE PRIMARY SCHOOL,146.773910000229,-38.1545899989216
ROSEWOOD DOWNS PRIMARY SCHOOL,145.213460000308,-37.9440999990146
DROUIN PRIMARY SCHOOL,145.853850000227,-38.1328399992641
DROUIN SOUTH PRIMARY SCHOOL,145.826820000481,-38.1705499991753
DROUIN WEST PRIMARY SCHOOL,145.871719999859,-38.0870999988643
WATTLE VIEW PRIMARY SCHOOL,145.278020000338,-37.8758099986647
WAVERLEY PARK PRIMARY SCHOOL,145.182919999915,-37.9317899987226
TOOBORAC PRIMARY SCHOOL,144.798149999902,-37.0397699994656
TOOLAMBA PRIMARY SCHOOL,145.344190000449,-36.4905099993819
DONCASTER EAST PRIMARY SCHOOL,145.161530000288,-37.7820699991861
DONCASTER HEIGHTS PRIMARY SCHOOL,145.144309999461,-37.7915099990476
DONCASTER PARK PRIMARY SCHOOL,145.10680999973,-37.7873499993944
TRESCO PRIMARY SCHOOL,143.670419999508,-35.5003999986555
ANTWERP PRIMARY SCHOOL,142.025980000484,-36.2965099991416
WEMBLEY PRIMARY SCHOOL,144.874430000489,-37.8210199988244
SWAN MARSH PRIMARY SCHOOL,143.378759999798,-38.3726299993937
TALBOT PRIMARY SCHOOL,143.703610000391,-37.1686399988796
TALINDERT PRIMARY SCHOOL,143.168759999532,-38.2656799987202
PLENTY PARKLANDS PRIMARY SCHOOL,145.076949999902,-37.669709999011
NEWBRIDGE PRIMARY SCHOOL,143.896810000493,-36.7420699992201
NEWLYN PRIMARY SCHOOL,143.984429999627,-37.4120099993556
BRENTWOOD PRIMARY SCHOOL,145.167919999778,-37.897349999173
BRIAGOLONG PRIMARY SCHOOL,147.067849999744,-37.8427899993712
BRIGHTON BEACH PRIMARY SCHOOL,144.996110000282,-37.9220899991301
TIMBARRA PRIMARY SCHOOL,148.0395899998,-37.3103999992345
KERANG SOUTH PRIMARY SCHOOL,143.927159999718,-35.7412199993927
KEWELL PRIMARY SCHOOL,142.36958999992,-36.4695699989614
WARRAGUL PRIMARY SCHOOL,145.928150000442,-38.1563299988234
BLACKBURN EAST PRIMARY SCHOOL,145.157919999978,-37.8403999990703
BLACKBURN LAKE PRIMARY SCHOOL,145.166100000053,-37.8275899992847
BLACKBURN PRIMARY SCHOOL,145.156699999813,-37.8165499990689
BLACKBURN SOUTH PRIMARY SCHOOL,145.14208999996,-37.8320699995084
SILVAN SOUTH PRIMARY SCHOOL,145.443200000092,-37.8409599989075
TANDAROOK PRIMARY SCHOOL,143.155420000401,-38.3281799991771
GUNBOWER PRIMARY SCHOOL,144.372320000468,-35.9546199994672
GORAE PRIMARY SCHOOL,141.537089999869,-38.2356799988063
GORAE WEST PRIMARY SCHOOL,141.495979999692,-38.2378999990513
BALWARRA PRIMARY SCHOOL,141.61431000009,-38.2812399993072
BILLANOOK PRIMARY SCHOOL,145.339259999439,-37.8249399987182
BILLINGHAM PRIMARY SCHOOL,144.765980000537,-37.7570699993918
LAKE BOGA PRIMARY SCHOOL,143.63208000041,-35.4644999988755
LAKE BOLAC PRIMARY SCHOOL,142.838479999765,-37.7184599992624
LAKE BURRUMBEET PRIMARY SCHOOL,143.647649999506,-37.474569999497
KIRKSTALL PRIMARY SCHOOL,142.315980000009,-38.2720699987752
DHURRINGILE PRIMARY SCHOOL,145.239790000201,-36.5431899992724
DIAMOND CREEK EAST PRIMARY SCHOOL,145.165600000409,-37.6741799991888
DIAMOND CREEK PRIMARY SCHOOL,145.151660000103,-37.6718399986946
BRANDON PARK PRIMARY SCHOOL,145.173250000502,-37.9143099994573
BOTANIC PARK PRIMARY SCHOOL,145.13236999952,-37.7734599989993
BOUCHIER STREET PRIMARY SCHOOL,145.413199999516,-36.3673499994473
SUNBURY PRIMARY SCHOOL,144.728149999839,-37.5976699994846
BULART PRIMARY SCHOOL,141.942090000355,-37.544569999465
MYRTLEFORD PRIMARY SCHOOL,146.726529999544,-36.5501299988933
MYRTLEFORD CONSOLIDATED SCHOOL,146.726529999544,-36.5501299988933
PRESTON WEST PRIMARY SCHOOL,144.99553999985,-37.7373499989968
GREENBROOK PRIMARY SCHOOL,145.04206000056,-37.6502499993129
BUNDOORA PRIMARY SCHOOL,145.063000000238,-37.7073299986398
GREENWOOD PRIMARY SCHOOL,145.063000000238,-37.7073299986398
BARKLY PRIMARY SCHOOL,143.200149999651,-36.9467899988633
GELLIBRAND PRIMARY SCHOOL,143.537370000239,-38.5253999993224
GERANGAMETE PRIMARY SCHOOL,143.684029999563,-38.4548499990234
KONONG WOOTONG NORTH PRIMARY SCHOOL,141.693199999623,-37.4473499991068
KOORLONG PRIMARY SCHOOL,142.084860000147,-34.2780399990706
KOROIT & DISTRICT PRIMARY SCHOOL,142.36903000038,-38.2926299994145
KOROIT PRIMARY SCHOOL,142.36903000038,-38.2926299994145
KORONG VALE PRIMARY SCHOOL,143.700979999853,-36.3562399988349
CRESSY PRIMARY SCHOOL,143.634310000465,-38.0262399989314
COLAC EAST PRIMARY SCHOOL,143.597919999582,-38.3370699988303
COLAC PRIMARY SCHOOL,143.598339999546,-38.3372099986792
COLAC SOUTH WEST PRIMARY SCHOOL,143.572029999451,-38.3436199992187
ELAINE PRIMARY SCHOOL,144.037649999452,-37.7770699986834
ECHUCA CENTRAL PRIMARY SCHOOL,144.749029999739,-36.1301299993593
ECHUCA EAST PRIMARY SCHOOL,144.761110000415,-36.1340399991418
DRUMMARTIN PRIMARY SCHOOL,144.429309999837,-36.443459999494
NURRABIEL PRIMARY SCHOOL,142.034310000025,-36.924569998722
NATIMUK PRIMARY SCHOOL,141.950499999929,-36.7412199990557
ECKLIN PRIMARY SCHOOL,142.910149999784,-38.3884599990411
DUNNSTOWN PRIMARY SCHOOL,143.965150000095,-37.5909599992956
EAGLEHAWK NORTH PRIMARY SCHOOL,144.237280000337,-36.7070499991319
EAGLEHAWK PRIMARY SCHOOL,144.254270000233,-36.7205699987961
MANCHESTER PRIMARY SCHOOL,145.309559999748,-37.7721099994661
MANDURANG SOUTH PRIMARY SCHOOL,144.286260000411,-36.8692899992313
DARGO PRIMARY SCHOOL,147.249869999721,-37.4595699990842
DARLEY PRIMARY SCHOOL,144.436910000531,-37.6552699995375
CROYDON NORTH PRIMARY SCHOOL,145.295979999683,-37.76956999909
TYNTYNDER CENTRAL PRIMARY SCHOOL,143.539310000143,-35.2528999994269
TYNTYNDER PRIMARY SCHOOL,143.532649999733,-35.2528999987591
OXLEY PRIMARY SCHOOL,146.360639999705,-36.4415499993535
ORBOST PRIMARY SCHOOL,148.457719999875,-37.7078899989117
MOUNT MACEDON PRIMARY SCHOOL,144.584129999978,-37.404779998918
MOUNT MORIAC PRIMARY SCHOOL,144.18847999974,-38.2128999992868
STANHOPE PRIMARY SCHOOL,144.988019999699,-36.4480899987945
DRUMMOND PRIMARY SCHOOL,144.330180000168,-37.2356999990806
NELSON PRIMARY SCHOOL,141.00875999963,-38.046509998714
NETHERBY PRIMARY SCHOOL,141.651259999709,-36.1078999989757
GRETA WEST PRIMARY SCHOOL,146.227089999676,-36.5301299994055
DANDENONG PRIMARY SCHOOL,145.219829999512,-37.9878999987739
DANDENONG SOUTH PRIMARY SCHOOL,145.211439999909,-37.9989399994286
FRANKSTON PRIMARY SCHOOL,145.124039999802,-38.1475399995135
MORNINGTON PRIMARY SCHOOL,145.04308999999,-38.2217899995144
LILYDALE WEST PRIMARY SCHOOL,145.336109999755,-37.7551699994513
BRIM EAST PRIMARY SCHOOL,142.56098000036,-36.09762999903
BRIM PRIMARY SCHOOL,142.419590000562,-36.0751299988734
GLENROY PRIMARY SCHOOL,144.925039999849,-37.7042599993727
PURNIM PRIMARY SCHOOL,142.625149999851,-38.2778999989752
SAN REMO PRIMARY SCHOOL,145.369459999485,-38.5238399989594
CHELSEA HEIGHTS PRIMARY SCHOOL,145.138060000353,-38.0450099994344
AVENEL PRIMARY SCHOOL,145.234730000386,-36.9013499986425
AXEDALE PRIMARY SCHOOL,144.501470000271,-36.7862099988017
MOVELLE PRIMARY SCHOOL,144.775369999534,-37.7376999993156
MOYHU PRIMARY SCHOOL,146.38098000029,-36.5715099987671
TALGARNO PRIMARY SCHOOL,147.159150000037,-36.0657799993518
TALLANDOON NORTH SCHOOL,147.242089999665,-36.4015099995135
COHUNA CONSOLIDATED SCHOOL,144.213429999755,-35.806299999107
CHELSEA PRIMARY SCHOOL,145.122320000134,-38.0548799987757
CHELTENHAM EAST PRIMARY SCHOOL,145.068360000342,-37.9652399987722
RYLANS CREEK,145.068360000342,-37.9652399987722
CHELTENHAM PRIMARY SCHOOL,145.054639999898,-37.968589998647
LONGFORD PRIMARY SCHOOL,147.088419999713,-38.1695499988756
LONGFORD PUBLIC SCHOOL,147.086809999792,-38.1709599990887
LONGLEA PRIMARY SCHOOL,144.427920000363,-36.774569999456
LONGWARRY NORTH PRIMARY SCHOOL,145.780139999938,-38.0809599990761
Clarkefield Primary School,144.757090000112,-37.4892899994916
CLAYTON PRIMARY SCHOOL,145.127369999927,-37.9245699992417
CLAYTON WEST PRIMARY SCHOOL,145.106810000032,-37.921509999063
LALBERT PRIMARY SCHOOL,143.375699999544,-35.6731799994811
HORSHAM WEST PRIMARY SCHOOL,142.179999999489,-36.7174099988535
OUYEN PRIMARY SCHOOL,142.315149999619,-35.0673499989719
SAINT HELENS PLAINS PRIMARY SCHOOL,142.395979999787,-36.8181799989049
SAINT HELENS PRIMARY SCHOOL,142.068199999952,-38.2562399993479
HEATHMONT PRIMARY SCHOOL,145.239869999908,-37.8301299988294
MYRTLEBANK PRIMARY SCHOOL,147.029030000205,-38.0656799993202
PATCHEWOLLOCK GROUP SCHOOL,142.187090000512,-35.3834599987073
FOOTSCRAY NORTH PRIMARY SCHOOL,144.88338000034,-37.7877299991341
FOOTSCRAY CITY PRIMARY SCHOOL,144.900260000228,-37.8063899994944
SERPELL PRIMARY SCHOOL,145.155580000374,-37.769889998755
TETOORA ROAD PRIMARY SCHOOL,145.892919999722,-38.2712399990542
TEETORA PRIMARY SCHOOL,145.892919999722,-38.2712399990542
GOORNONG PRIMARY SCHOOL,144.504689999498,-36.6169799995102
GOWRIE PARK PRIMARY SCHOOL,144.94348000024,-37.700959999067
LOWER PLENTY PRIMARY SCHOOL,145.115500000046,-37.7261599987535
LUCKNOW PRIMARY SCHOOL,147.630749999715,-37.8126499987845
LONGWARRY PRIMARY SCHOOL,145.769140000036,-38.1140899992672
NORLANE PRIMARY SCHOOL,144.351259999853,-38.0873499992995
NORRIS BANK PRIMARY SCHOOL,145.042640000254,-37.6944999992581
NORTH BLACKWOOD PRIMARY SCHOOL,144.365700000393,-37.4098499988184
NORTH HARCOURT PRIMARY SCHOOL,144.283199999512,-36.9701299986801
COMBIENBAR PRIMARY SCHOOL,149.017639999877,-37.3915099987008
BEECHWORTH PRIMARY SCHOOL,146.693569999552,-36.3554199989916
COOMOORA PRIMARY SCHOOL,144.186530000306,-37.3301299990553
COOMOORA PRIMARY SCHOOL,145.152420000088,-37.9826199987969
HIGHETT PRIMARY SCHOOL,145.041259999887,-37.954009999199
HIGHLANDS PRIMARY SCHOOL,145.406529999711,-37.0909599993048
HIGHTON PRIMARY SCHOOL,144.317090000398,-38.1721399989652
HILL END PRIMARY SCHOOL,146.147089999966,-38.0142899995226
ROBERTS MCCUBBIN PRIMARY SCHOOL,145.125209999637,-37.8347499988784
REGENCY PARK PRIMARY SCHOOL,145.236169999517,-37.8548599991363
BELL PARK PRIMARY SCHOOL,144.335699999467,-38.104849999255
BAYSWATER WEST PRIMARY SCHOOL,145.253050000319,-37.8490599989269
SANDFORD PRIMARY SCHOOL,141.44653000036,-37.6170699990546
SCOTSBURN PRIMARY SCHOOL,143.926809999901,-37.6753999987844
HEIDELBERG HEIGHTS PRIMARY SCHOOL,145.051530000387,-37.7331799993359
RESEARCH PRIMARY SCHOOL,145.183580000397,-37.7029099993701
RESERVOIR EAST PRIMARY SCHOOL,145.021840000085,-37.7199599994251
RESERVOIR WEST PRIMARY SCHOOL,144.990230000135,-37.7221199991526
PARKTONE PRIMARY SCHOOL,145.088250000063,-37.987099998747
PASCOE VALE NORTH PRIMARY SCHOOL,144.9484899999,-37.7212399986584
PASCOE VALE PRIMARY SCHOOL,144.937260000119,-37.7312099993115
PASCOE VALE SOUTH PRIMARY SCHOOL,144.935620000128,-37.7456999993681
RICHMOND NORTH PRIMARY SCHOOL,145.007370000564,-37.814569998752
RICHMOND PRIMARY SCHOOL,144.999079999776,-37.8295599995099
GEMBROOK PRIMARY SCHOOL,145.545319999825,-37.9516199993757
PATHO PRIMARY SCHOOL,144.427089999912,-36.0073499992071
PATTERSON LAKES PRIMARY SCHOOL,145.144800000058,-38.0698199994273
NORTH MELBOURNE PRIMARY SCHOOL,144.950639999604,-37.7987199993061
NORTH WEST MOOROOPNA PRIMARY SCHOOL,145.240419999761,-36.3609599988923
NEWPORT WEST PRIMARY SCHOOL,144.867919999922,-37.8462399987003
NEWTOWN PRIMARY SCHOOL,144.337210000256,-38.1457499994025
GARFIELD PRIMARY SCHOOL,145.674159999714,-38.09054999873
GEELONG EAST PRIMARY SCHOOL,144.382779999549,-38.1754999986717
GEELONG NORTH PRIMARY SCHOOL,144.354590000043,-38.1206799986887
FRANKSTON HEIGHTS PRIMARY SCHOOL,145.147180000204,-38.1617899994935
FLOWERDALE PRIMARY SCHOOL,145.291369999838,-37.3169099987001
GARDINER PRIMARY SCHOOL,145.047089999507,-37.8556799989451
GARDINER CENTRAL SCHOOL,145.047089999507,-37.8556799989451
CHEWTON PRIMARY SCHOOL,144.261169999668,-37.0823099990143
CHILTERN PRIMARY SCHOOL,146.606610000366,-36.1470499993704
CHILWELL PRIMARY SCHOOL,144.345390000005,-38.1550999991681
WALWA PRIMARY SCHOOL,147.732149999479,-35.9642199994184
VIEWBANK PRIMARY SCHOOL,145.089999999545,-37.7347199993599
CRIB POINT PRIMARY SCHOOL,145.200540000374,-38.3604699988887
PLEASANT CREEK PRIMARY SCHOOL,142.757089999601,-37.0648499987783
TARWIN LOWER PRIMARY SCHOOL,145.867059999735,-38.7025599994264
TARWIN PRIMARY SCHOOL,145.866529999955,-38.7015099990109
Dumbalk Primary School,146.09569999951,-38.5306799990355
Tarwin Valley Primary School Dumbalk Site,146.09569999951,-38.5306799990355
TATURA EAST PRIMARY SCHOOL,145.277369999877,-36.4331799994772
TATURA PRIMARY SCHOOL,145.229930000201,-36.4449499993448
PICOLA PRIMARY SCHOOL,145.118199999469,-35.9987399990173
LYSTERFIELD PRIMARY SCHOOL,145.276230000413,-37.9115899987816
BAXTER PRIMARY SCHOOL,145.181560000257,-38.1996499988313
BAYNTON PRIMARY SCHOOL,144.641260000039,-37.1401299988565
BAYSWATER NORTH PRIMARY SCHOOL,145.295630000201,-37.8287899989853
BAYSWATER PRIMARY SCHOOL,145.259370000405,-37.8432899988887
BAYSWATER SOUTH PRIMARY SCHOOL,145.261349999586,-37.8548799989396
TAWONGA PRIMARY SCHOOL,147.143260000437,-36.6913899989906
TAWONGA SOUTH PRIMARY SCHOOL,147.158199999494,-36.7351299994952
MACCLESFIELD PRIMARY SCHOOL,145.475379999534,-37.8897799992917
MACEDON PRIMARY SCHOOL,144.562689999916,-37.4186799990532
CHIRNSIDE PARK PRIMARY SCHOOL,145.311349999612,-37.7500599993712
SIMPSON PRIMARY SCHOOL,143.207890000401,-38.4985999988356
SHELBOURNE PRIMARY SCHOOL,144.018760000484,-36.862069999146
SEASPRAY PRIMARY SCHOOL,147.170630000143,-38.3564799991424
SEAVIEW PRIMARY SCHOOL,145.934309999999,-38.2809599994633
SEBASTIAN PRIMARY SCHOOL,144.189590000394,-36.6040099989627
SEDGWICK PRIMARY SCHOOL,144.311530000421,-36.8776299993043
SELBY PRIMARY SCHOOL,145.367519999543,-37.9114199987965
PAYNESVILLE PRIMARY SCHOOL,147.714710000221,-37.9112699992622
PEARCEDALE PRIMARY SCHOOL,145.231980000125,-38.2029999986632
BORONIA WEST PRIMARY SCHOOL,145.278490000345,-37.8585499990687
CHUM CREEK PRIMARY SCHOOL,145.489260000304,-37.6059399988905
CHURCHILL NORTH PRIMARY SCHOOL,146.416960000237,-38.3046299993438
BLACKWOOD FOREST PRIMARY SCHOOL,145.626809999694,-38.4731799994274
TIMOR PRIMARY SCHOOL,143.711989999466,-36.9842099992365
TOOLONG PRIMARY SCHOOL,142.221809999739,-38.3234599994595
BONEO PRIMARY SCHOOL,144.887120000245,-38.41196999933
PEMBROKE PRIMARY SCHOOL,145.327250000405,-37.7967799987928
PENDERS GROVE PRIMARY SCHOOL,145.014280000497,-37.7544999990526
PENTLAND PRIMARY SCHOOL,144.423190000099,-37.65583999914
BOOLARRA SOUTH PRIMARY SCHOOL,146.364029999616,-38.5145699988883
KENMARE PRIMARY SCHOOL,142.173759999981,-35.9117899993576
KENT ROAD PRIMARY SCHOOL,142.021529999946,-37.7273499989461
KERANG PRIMARY SCHOOL,143.921140000378,-35.731679998786
LONGWOOD PRIMARY SCHOOL,145.422070000094,-36.8079199987773
LAKE HINDMARSH PRIMARY SCHOOL,141.837650000005,-36.0895699991354
Boisdale Consolidated School,146.979480000098,-37.8795799992739
KILLOURA PRIMARY SCHOOL,145.147369999492,-37.84762999929
MYWEE PRIMARY SCHOOL,145.495979999736,-35.8715099988521
NAGAMBIE PRIMARY SCHOOL,145.15722999994,-36.7875799989331
Nambrok West Primary School,146.833760000458,-38.072069999438
Nambrok Primary School,146.874829999443,-38.0539899994827
Nambrok-Denison Primary School,146.874829999443,-38.0539899994827
NANNEELLA ESTATE PRIMARY SCHOOL,144.77803999967,-36.3129599988612
ROCHESTER PRIMARY SCHOOL,144.697999999744,-36.3545799989813
ROCKBANK PRIMARY SCHOOL,144.661910000536,-37.7321299988575
SCORESBY PRIMARY SCHOOL,145.227510000077,-37.8939399994907
MUSK PRIMARY SCHOOL,144.191529999692,-37.372629999449
MUSK VALE PRIMARY SCHOOL,144.122090000494,-37.3870699994634
PAKENHAM CONSOLIDATED SCHOOL,145.464670000328,-38.0653599993965
GOORAM PRIMARY SCHOOL,145.595980000054,-36.8717899991092
GLENBURN PRIMARY SCHOOL,145.427089999795,-37.4217899991991
MILAWA PRIMARY SCHOOL,146.432490000526,-36.4445299990059
MILGATE PRIMARY SCHOOL,145.175190000449,-37.7737799990723
MOUNT TAYLOR PRIMARY SCHOOL,147.598759999637,-37.7442899987884
MOUNT VIEW PRIMARY SCHOOL,145.178810000053,-37.8834699991894
MOUNT WALLACE PRIMARY SCHOOL,144.22291999952,-37.7409599994753
MOUNT WAVERLEY PRIMARY SCHOOL,145.124119999848,-37.881249999059
MOUNTAIN GATE PRIMARY SCHOOL,145.269709999488,-37.8856799995353
GLENDAL PRIMARY SCHOOL,145.159040000499,-37.8670699993617
GLENGALA PRIMARY SCHOOL,144.814069999901,-37.7989699988859
GLENGARRY PRIMARY SCHOOL,146.571339999849,-38.1275599990555
GLENORDEN PRIMARY SCHOOL,144.675700000343,-37.8867899989449
SHERBOURNE PRIMARY SCHOOL,145.130079999862,-37.7088899991733
CHATHAM PRIMARY SCHOOL,145.091610000302,-37.8176299995214
PLENTY PRIMARY SCHOOL,145.121259999746,-37.6687399993249
BOINKA PRIMARY SCHOOL,141.604310000557,-35.2001299988948
BELL PRIMARY SCHOOL,144.990620000025,-37.7476799992957
BELLAIRE PRIMARY SCHOOL,144.319779999486,-38.1795699990351
BELLARINE PRIMARY SCHOOL,144.61541999974,-38.132629999458
NARRE WARREN EAST PRIMARY SCHOOL,145.376810000479,-37.9598499994456
NARRE WARREN NORTH PRIMARY SCHOOL,145.316930000352,-37.97856999907
NARRE WARREN PRIMARY SCHOOL,145.304870000558,-38.0237399993759
NARRE WARREN STATION PRIMARY SCHOOL,145.306809999988,-38.0301299993905
NATHALIA PRIMARY SCHOOL,145.205890000163,-36.0575099987249
INGLEWOOD PRIMARY SCHOOL,143.870450000149,-36.57392999893
INVERMAY PRIMARY SCHOOL,143.874589999911,-37.5205099988552
BONA VISTA PRIMARY SCHOOL,145.959920000526,-38.2105099988804
BONBEACH PRIMARY SCHOOL,145.125649999754,-38.0664799986845
BELLBRAE PRIMARY SCHOOL,144.263010000217,-38.3336299991848
BELLE VUE PRIMARY SCHOOL,145.078659999457,-37.7825099990161
LITTLE SNOWY CREEK PRIMARY SCHOOL,147.226809999929,-36.5115099990534
LANDSBOROUGH PRIMARY SCHOOL,143.135920000104,-37.0058499986826
LANDSBOROUGH WEST PRIMARY SCHOOL,143.060420000505,-37.011789999487
LARPENT PRIMARY SCHOOL,143.493480000385,-38.342629998915
LAKE CHARM PRIMARY SCHOOL,143.800229999646,-35.6066399986572
BANYULE PRIMARY SCHOOL,145.077939999875,-37.7435999987189
BEMM RIVER PRIMARY SCHOOL,148.962920000542,-37.7584599988981
BENA PRIMARY SCHOOL,145.769869999675,-38.4128999993269
STAWELL WEST PRIMARY SCHOOL,142.771299999513,-37.0657499994687
SOUTH MELBOURNE PRIMARY SCHOOL,144.953509999899,-37.8293299989763
SOUTH SHEPPARTON PRIMARY SCHOOL,145.407919999801,-36.399009999237
SOUTH STREET PRIMARY SCHOOL,146.259030000308,-38.1834599994565
SHELFORD PRIMARY SCHOOL,143.982150000477,-38.01397999951
MORIAC PRIMARY SCHOOL,144.175580000116,-38.2413699992413
POMBORNEIT NORTH PRIMARY SCHOOL,143.300699999894,-38.2559599992594
POMBORNEIT PRIMARY SCHOOL,143.296530000071,-38.2984599988395
POMONAL PRIMARY SCHOOL,142.608740000082,-37.1934299991737
POOLAIJELO PRIMARY SCHOOL,141.09987000024,-37.2120699994751
POOLAIJELO COMMUNITY SCHOOL,141.09987000024,-37.2120699994751
PORT FAIRY CONSOLIDATED SCHOOL,142.228230000087,-38.3865999987806
TERIP TERIP PRIMARY SCHOOL,145.554309999944,-37.0115099991241
TERRARA PARK PRIMARY SCHOOL,145.1951399999,-37.8526299991933
MACLEOD PRIMARY SCHOOL,145.080139999795,-37.7212399990625
LOVELY BANKS PRIMARY SCHOOL,144.329309999694,-38.0712399994244
LOWER BENDOC PRIMARY SCHOOL,148.993760000319,-37.1348499994571
MYALL PRIMARY SCHOOL,144.001810000302,-35.5801299992381
MYRNIONG PRIMARY SCHOOL,144.346330000122,-37.6196999990981
FITZROY NORTH PRIMARY SCHOOL,144.984150000186,-37.7850099991246
FITZROY PRIMARY SCHOOL,144.98151999977,-37.7995899988618
PIPERS CREEK PRIMARY SCHOOL,144.543200000117,-37.2523499991162
CHILDERS OLD PRIMARY SCHOOL,146.103199999716,-38.2931799987862
BALLAM PARK PRIMARY SCHOOL,145.158289999875,-38.1474399991591
SMEATON PRIMARY SCHOOL,143.950420000372,-37.3356799988617
MENTONE PARK PRIMARY SCHOOL,145.082799999711,-37.9799999993897
MENTONE PRIMARY SCHOOL,145.067980000528,-37.9829299988481
MENZIES CREEK PRIMARY SCHOOL,145.394280000076,-37.9173399988038
MYRRHEE PRIMARY SCHOOL,146.318250000079,-36.7381799991888
MULGRAVE PRIMARY SCHOOL,145.197370000365,-37.9329299988616
MULLUM PRIMARY SCHOOL,145.239449999692,-37.7977199988763
ROSEHILL PARK PRIMARY SCHOOL,144.866810000492,-37.7453999994414
KEILOR SOUTH PRIMARY SCHOOL,144.866810000492,-37.7453999994414
ROKEBY PRIMARY SCHOOL,145.92514000042,-38.0698499994226
MALVERN CENTRAL SCHOOL,145.034410000563,-37.8559999987978
MALVERN EAST CENTRAL SCHOOL,145.05708999959,-37.8720699992304
MALVERN EAST PRIMARY SCHOOL,145.05708999959,-37.8720699992304
MALVERN PRIMARY SCHOOL,145.038459999438,-37.8715799988319
MANDAMA PRIMARY SCHOOL,144.3278900004,-38.2003799986868
MANDURANG PRIMARY SCHOOL,144.299030000456,-36.8245699995017
MANIFOLD HEIGHTS PRIMARY SCHOOL,144.33292999958,-38.1359599989215
MANNINGHAM PRIMARY SCHOOL,145.105139999572,-37.7712399994943
MANORVALE PRIMARY SCHOOL,144.643900000464,-37.8940499988017
MACORNA PRIMARY SCHOOL,144.026809999941,-35.9187399989145
MEREDITH PRIMARY SCHOOL,144.077810000474,-37.8426999991412
MERLYNSTON PRIMARY SCHOOL,144.958760000559,-37.7262399988719
MERNDA PRIMARY SCHOOL,145.092250000522,-37.5945799988837
MERRIGUM PRIMARY SCHOOL,145.129670000373,-36.3693099988244
Munro Primary School,147.189590000027,-37.9012399992983
MURCHISON PRIMARY SCHOOL,145.214289999896,-36.6171699992038
KNOWSLEY PRIMARY SCHOOL,144.586530000336,-36.8223499990749
KNOX PARK PRIMARY SCHOOL,145.251410000513,-37.8836099993879
MAIDEN GULLY PRIMARY SCHOOL,144.209710000521,-36.7441799989719
DEBNEY MEADOWS PRIMARY SCHOOL,144.935149999803,-37.7859699988446
DAYLESFORD PRIMARY SCHOOL,144.141559999915,-37.3450899990113
BOOKAAR PRIMARY SCHOOL,143.106809999798,-38.147349999392
BOOLITE PRIMARY SCHOOL,142.66265000052,-36.3415099987002
YAAPEET PRIMARY SCHOOL,142.057150000007,-35.7684999990518
YALLA Y POORA PRIMARY SCHOOL,143.068759999608,-37.5217899986601
KATUNGA PRIMARY SCHOOL,145.455619999691,-35.9985499988698
